D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a25.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 13:11:09 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
6.3990,1500.08,0.00,15007.72,0.00,0.00,12004.96,1000.03,1000.03,1000.03,42061.21,500.01,3000.31,0.00,0.00,500.01,2500.22,63641.61,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5790,1500.08,0.00,24520.59,0.00,500.01,8502.49,2500.22,1000.03,2250.17,24019.97,0.00,3000.31,0.00,0.00,0.00,7501.97,71679.58,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7591,500.01,0.00,20514.42,0.00,3000.31,11504.55,500.01,1750.11,1750.11,38050.10,1000.03,1500.08,0.00,0.00,0.00,5000.88,68664.82,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9391,1000.03,0.00,17510.50,0.00,0.00,7001.69,2500.22,1250.05,750.02,35042.50,0.00,5501.05,500.01,0.00,0.00,1500.08,64646.10,1500.08,0.00,500.01,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1191,1000.03,0.00,20514.42,0.00,500.01,9503.11,2500.22,1250.05,250.00,37548.79,0.00,5000.87,0.00,0.00,0.00,2500.22,61632.82,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.2992,0.00,500.01,16008.78,0.00,0.00,10503.80,2500.22,1250.05,2250.17,33037.78,0.00,6001.25,0.00,0.00,0.00,2500.22,79219.29,500.01,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4792,0.00,0.00,26524.09,0.00,0.00,10003.44,2000.14,1500.08,1500.08,34040.10,0.00,3000.31,500.01,0.00,0.00,1000.04,53098.61,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6593,1000.03,0.00,19513.04,500.01,0.00,9503.11,1000.03,2000.14,1500.08,36546.22,0.00,6001.25,0.00,0.00,0.00,3500.43,63641.61,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8393,500.01,0.00,23018.15,0.00,0.00,8502.49,1500.08,2000.14,2000.14,29530.18,0.00,2500.22,0.00,0.00,0.00,2500.22,75700.27,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0194,1500.08,0.00,23518.95,0.00,1500.08,14507.24,2000.14,3000.31,1000.03,33538.93,0.00,3000.31,0.00,0.00,0.00,3500.43,64646.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00
8.1994,500.01,0.00,23018.15,0.00,1000.03,15007.75,1500.08,750.02,1000.03,38551.43,500.01,7001.70,0.00,0.00,500.01,2000.14,68162.41,1500.08,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3795,1000.03,0.00,25021.44,0.00,1000.03,7501.94,1000.03,750.02,750.02,33538.93,500.01,1500.08,0.00,0.00,0.00,2000.14,67660.03,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
