C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16apr18.b\16apr18_a01.d
Intensity Vs Time,CPS
Acquired      : 18/04/2016 12:57:54 using Batch PAM_FI_16apr18.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
35.7082,0.00,0.00,6001.19,0.00,8002.12,137525.22,3400.38,14807.31,2000.13,0.00,2600.23,200.00,0.00,0.00,400.01,4000.55,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
36.0052,0.00,0.00,4700.73,0.00,6801.53,134498.06,3400.38,14206.73,3800.48,0.00,2600.23,600.01,0.00,0.00,200.00,2750.26,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
36.3022,0.00,200.00,2800.26,0.00,5400.97,142521.36,2850.27,15808.34,3600.43,0.00,2000.14,200.00,0.00,0.00,200.00,3400.40,0.00,0.00,0.00,200.00,0.00,0.00,200.00,0.00,0.00
36.5993,0.00,200.00,5601.03,0.00,7001.62,136566.55,3150.33,14206.73,4800.77,0.00,2400.19,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
36.8963,0.00,0.00,5200.89,0.00,6801.53,144792.88,2800.26,12405.13,2400.19,0.00,1600.09,0.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
37.1933,0.00,0.00,5100.86,0.00,6201.27,145752.08,3550.42,14406.92,3000.30,0.00,1800.11,200.00,0.00,0.00,0.00,4400.66,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
37.4903,0.00,0.00,6201.27,0.00,6801.53,140149.26,2700.24,17009.65,4000.54,0.00,2200.16,0.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
37.7873,0.00,0.00,5801.11,0.00,8202.23,142672.79,2600.23,15007.51,3400.39,0.00,1400.07,400.01,0.00,0.00,0.00,3650.46,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
38.0844,0.00,200.00,4500.67,0.00,8202.23,136364.73,3350.37,13205.82,6601.46,0.00,2400.19,0.00,0.00,400.01,200.00,2950.30,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
38.3814,0.00,0.00,5400.96,0.00,8202.23,142268.99,3050.31,13005.64,2200.16,0.00,1800.11,200.00,0.00,0.00,600.01,3550.43,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
38.6784,0.00,0.00,5601.03,0.00,7601.91,144944.32,3550.42,15808.34,2800.26,0.00,800.02,400.01,0.00,0.00,200.00,3450.41,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
38.9754,0.00,0.00,4000.53,0.00,7601.91,134245.83,3250.35,14006.54,1800.11,0.00,1800.11,400.01,0.00,200.00,0.00,3250.36,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
39.2725,0.00,200.00,6601.44,0.00,6601.44,139594.13,3600.43,14406.92,2000.13,0.00,3200.35,0.00,0.00,0.00,200.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39.5695,0.00,0.00,6001.19,0.00,7401.82,138635.33,3300.36,14206.73,3800.48,0.00,2000.14,0.00,0.00,0.00,0.00,2450.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
39.8665,0.00,0.00,4700.73,0.00,7201.72,145247.23,3700.46,11804.65,2400.19,0.00,2400.19,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
40.1635,0.00,200.00,4600.70,0.00,5200.90,140906.27,3750.47,16609.20,2400.19,0.00,2000.14,200.00,0.00,0.00,600.01,3400.40,0.00,0.00,0.00,800.02,0.00,0.00,0.00,0.00,0.00
40.4606,0.00,0.00,5400.96,0.00,7401.82,141511.91,3000.30,15407.92,2800.26,0.00,2800.26,0.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
40.7576,0.00,0.00,4400.64,0.00,5200.90,139947.39,4000.53,15608.13,1800.11,0.00,1600.09,200.00,0.00,200.00,600.01,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.0546,0.00,0.00,6101.23,0.00,5801.12,144237.59,3000.30,17009.65,2600.23,0.00,1000.03,400.01,0.00,0.00,400.01,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
41.3517,0.00,0.00,6101.23,0.00,5601.04,141511.91,3500.41,13205.82,3000.30,0.00,2200.16,0.00,0.00,0.00,200.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.6487,0.00,0.00,5701.07,0.00,7401.82,143177.54,3450.40,16609.20,3600.43,0.00,2200.16,200.00,0.00,0.00,400.01,2800.27,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
41.9457,0.00,0.00,5200.89,0.00,7001.62,145701.59,2500.21,12405.13,4000.54,0.00,1600.09,200.00,0.00,0.00,400.01,3800.50,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
42.2427,0.00,0.00,4700.73,0.00,6601.44,135708.85,3500.41,14406.92,2600.23,0.00,1400.07,400.01,0.00,0.00,0.00,3300.37,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,200.00
42.5397,400.01,2200.16,8636574.22,40253.44,1035772.75,173291.54,5951.18,470472.07,2370530.08,26623.79,491001.37,13205.89,210695.29,105174.68,92692.92,5601.08,1076473.05,1741055.08,297000.29,566702.69,2003812.70,290577.73,463754.69,36315.42,1407338.09
42.8368,341360.55,54497.02,134434603.47,367404.30,5915319.92,300468.48,9452.97,1101878.81,5359299.53,58916.40,1071805.86,24219.80,410230.66,171797.46,171398.88,6701.54,1599490.43,2536409.85,402532.76,737913.96,2433788.54,359958.30,563404.30,40677.82,1499573.63
43.1478,396053.20,62126.04,149186530.51,397551.68,6693069.42,318176.76,11504.40,1066018.85,5325362.29,59719.59,1038559.28,26623.93,366295.78,183133.00,178685.35,6251.34,1597094.61,2458784.26,416936.47,708047.46,2401154.61,401667.55,618726.66,40443.79,1527473.63
43.4588,381695.65,60118.04,155102809.62,412339.40,6574283.34,317257.67,9352.91,1025320.61,5211181.85,62129.43,1109859.47,23418.52,408380.30,200963.55,179495.18,8302.37,1641217.63,2599877.30,395850.20,717295.31,2559772.26,411959.57,606390.58,43051.83,1511619.63
43.7698,413916.16,55299.89,152683195.12,386470.26,6486190.88,308682.15,9352.91,1028529.79,5162601.50,58916.40,1045417.19,27225.02,414754.64,197111.94,166138.68,7451.91,1640546.33,2459913.25,385318.53,744652.93,2651348.10,398169.97,612034.57,42918.07,1598924.12
44.0809,393385.82,62929.32,161565573.57,438869.73,7317024.61,318942.70,10253.50,1101018.85,5366454.98,60522.83,1113949.90,25421.82,436365.38,250922.17,173220.15,7501.93,1621139.52,2532504.16,409372.75,705316.26,2525799.50,398375.68,631701.76,40694.54,1516083.79
44.3919,407343.48,67147.22,156849204.24,419944.19,6806380.69,315572.80,9052.73,1040944.73,5498166.25,62731.95,1114165.23,28427.28,436365.38,214553.49,174839.26,8002.20,1745147.79,2326326.46,409012.67,755188.77,2552274.82,384804.76,599495.51,40142.90,1502918.75
44.7029,381900.66,60318.83,157416930.22,398783.45,6713036.38,310927.64,11204.18,1112631.35,5568442.93,72174.61,1121703.22,31032.50,442339.55,210495.46,172613.04,7802.09,1563620.93,2522099.15,417296.78,718977.39,2567671.35,387271.24,639031.74,41329.80,1564385.84
45.0140,406316.75,57708.78,164399582.38,418094.04,6575546.76,303579.98,8202.24,1092637.50,5511557.15,62731.95,1145202.44,23017.89,424218.36,186778.41,164925.05,7051.71,1662119.62,2495583.18,439548.24,728863.43,2576641.49,407430.15,598868.85,40326.77,1513405.18
45.3250,395642.80,62527.68,157454893.11,413366.85,7027776.15,324458.72,11054.06,1118656.15,5587711.52,65945.80,1093938.57,28627.66,407969.17,172202.15,163913.77,7101.73,1607804.97,2496010.37,407212.40,692927.29,2532694.46,372478.76,571740.77,40176.33,1577383.89
45.6360,399336.82,62126.04,157419415.88,391804.76,6486686.34,311591.14,9703.13,1053583.79,5100451.36,53094.56,1056138.87,25421.82,394818.21,196301.21,166543.24,7151.76,1597704.89,2407583.11,401298.85,662734.08,2388000.62,366935.57,540296.73,40493.94,1527473.63
45.9470,390103.47,54497.02,147921823.95,375396.83,6577057.90,311131.81,9603.07,1044157.13,5282966.28,61326.11,1049704.88,26022.86,422572.07,185765.70,171196.53,7902.14,1614518.02,2431597.00,397957.45,689989.11,2434759.19,363446.51,589681.15,41313.08,1522335.84
46.2580,378415.80,61724.42,150217369.85,403095.41,6690740.77,317155.54,10853.92,1010139.75,5003955.09,60322.02,1036845.31,23418.52,385988.89,197314.62,163913.77,7201.78,1760526.76,2370753.68,391842.11,669438.28,2501667.12,394056.25,609107.76,39925.59,1585681.93
46.5691,361822.12,58511.82,157061604.35,415833.01,6804993.41,316849.19,9202.82,996041.31,5158487.12,62731.95,1011372.17,23819.15,414960.30,194477.22,192255.87,7652.01,1616135.25,2398886.85,389684.40,708887.89,2445503.29,365498.78,586550.34,41831.34,1510280.76
46.8801,409807.91,66745.47,163151936.53,406792.36,6703251.09,302916.82,9503.00,1067949.32,5353268.52,62129.43,1070088.09,29028.44,411875.59,201369.03,183747.52,7551.96,1473452.52,2179924.12,378695.21,650172.12,2374545.40,361189.36,605972.61,39992.45,1448825.10
47.1911,379645.65,57909.53,153674241.22,373552.03,6437016.67,313632.91,9052.73,1013345.80,5277983.03,69562.21,1090068.46,27625.76,410025.05,199138.98,176863.39,6051.26,1537057.23,2351835.49,385729.37,691248.24,2506286.08,394878.91,579039.31,39641.41,1502695.70
47.5021,395848.02,54095.59,156452864.89,401452.64,6304853.21,300519.48,9152.79,985795.90,4935288.39,62330.27,992562.11,19813.25,383115.36,169976.49,137443.05,5651.10,1445535.94,2236800.72,395233.50,654986.23,2390510.93,355855.64,582585.64,36783.35,1463496.78
47.8132,380055.64,63531.81,155322384.26,381957.89,6406595.54,304651.29,11004.03,1012490.72,5171954.69,55704.06,1050348.24,27225.02,386399.46,186170.78,161891.43,7451.91,1570797.36,2407583.11,385318.53,687471.09,2383549.02,380694.92,563404.30,42031.96,1657426.37
48.1242,422752.54,60921.21,155227680.41,382162.99,6129857.40,319402.29,9152.79,1019545.90,5114634.47,68557.57,975482.03,22216.66,381678.81,168762.63,165531.85,6701.54,1571157.85,2356015.80,398471.46,670905.22,2390443.99,355855.64,526990.92,36348.84,1408888.87
48.4352,337475.93,47874.89,140807793.07,370272.95,6352739.24,310825.59,9653.10,1024037.21,5003776.20,56507.09,989785.25,23618.83,388041.75,174225.77,216389.67,6651.52,1559745.67,2473003.41,392355.91,666504.83,2356404.28,352369.29,547370.65,39006.24,1454380.86
48.7463,369604.57,56102.81,150920587.19,403095.41,6561773.02,316798.14,9553.04,981315.72,5032040.21,56306.32,994912.11,22016.36,410436.28,174832.91,159262.79,7351.86,1580952.79,2439683.00,385883.45,640548.63,2220011.18,337613.09,551949.85,38203.95,1392503.32
49.0573,349951.12,54497.02,148747223.04,382778.22,6426166.13,312050.51,9953.30,933607.23,4877559.29,53495.98,984446.68,20013.52,390300.22,177059.30,162700.33,7401.88,1541925.58,2356534.52,461007.86,686631.84,2400183.96,372889.45,595735.99,40677.82,1349636.72
49.3683,344632.59,50081.95,145178813.09,375601.81,6226471.74,311335.96,9653.10,945307.71,4804394.88,61125.29,1022283.98,22016.36,395434.40,214350.56,166340.95,7451.91,1470645.24,2222154.39,360330.03,646614.84,2353893.98,360778.98,561529.30,39106.53,1333099.32
49.6793,346268.87,55099.17,145725569.09,394472.71,6488965.45,313173.49,8302.29,928929.49,4875131.55,60522.83,983592.68,24820.80,403447.22,177666.55,165936.40,6551.47,1484155.57,2213030.94,372895.87,657917.38,2360788.94,377818.73,560904.35,38404.52,1455492.19
49.9903,388052.37,59515.69,155706747.22,397141.14,6554514.56,302661.74,10903.96,969374.80,4980086.57,53696.71,1049490.53,28026.51,385783.62,181513.11,155421.78,7201.78,1437162.99,2198384.60,372639.31,667552.39,2312858.90,346014.04,555697.56,35964.48,1286239.16
50.3014,349541.94,59114.13,142253670.74,338338.55,5728585.87,298020.53,9953.30,952758.11,5133034.18,58715.61,989571.68,21816.07,390300.22,180298.29,156432.47,7902.14,1455678.03,2216204.31,373049.80,662524.66,2325510.83,342939.97,572991.70,37635.69,1425293.46
50.6124,368785.18,58712.59,149656468.15,357163.60,6143556.82,310417.29,9252.85,1030241.60,4949190.39,64338.79,1000895.51,22016.36,376139.09,161279.37,147742.79,7401.88,1489459.57,2222490.03,368535.03,657079.83,2339334.23,339866.50,540504.79,37435.14,1358906.05
50.9234,351587.96,55299.89,142871550.67,387906.27,6042755.87,306232.89,10003.33,944669.24,4767774.34,54901.09,999826.86,23618.83,370601.44,155618.88,149359.08,7451.91,1522651.66,2259594.08,377104.00,641594.38,2292006.65,352164.23,545289.75,37284.72,1380558.30
51.2344,359774.76,57307.27,143575061.77,355935.18,5767008.65,291902.44,8252.27,905562.11,4612245.66,53295.27,936908.69,25421.82,358712.67,163705.96,137039.28,6101.28,1463840.63,2094304.07,349311.84,622156.25,2165052.29,319803.13,502491.55,36783.35,1398700.98
51.5455,342178.49,49680.64,137032733.93,335271.46,5981492.47,300468.48,9703.13,944882.13,4721672.84,52693.13,914363.87,22617.27,363221.07,184348.03,150167.30,7501.93,1494323.24,2169610.65,353769.34,621529.64,2197117.22,350318.90,527822.12,38187.24,1295027.34
51.8565,329300.90,54095.59,139633293.57,376011.79,6188990.33,301692.60,9302.88,900468.46,4590600.44,53295.27,936695.80,23618.83,383115.36,176654.48,156230.32,6951.66,1397563.48,2226090.59,354486.79,621529.64,2318113.80,357291.43,540712.79,34811.47,1288216.11
52.1675,333796.63,49279.34,144513027.61,372322.29,6216686.44,300060.47,11004.03,869094.82,4474835.59,55101.83,950110.74,20814.63,357278.44,163301.50,145722.66,6401.41,1494765.53,2166132.15,356536.77,656870.51,2286216.22,336179.27,526783.11,37000.61,1296126.27
52.4785,339520.34,53694.18,138419916.00,371092.65,5990237.31,290781.03,9152.79,886045.61,4497784.12,56306.32,963537.40,22416.96,387836.47,170583.45,152592.21,7501.93,1417570.41,2061227.76,354640.53,644313.57,2308976.30,339047.05,569864.65,40142.90,1374810.55
52.7896,340133.72,49279.34,149705345.37,355525.71,6055910.28,299805.44,10103.40,917453.81,4756862.29,56707.85,955437.40,25822.51,384141.58,173618.65,146328.66,5751.14,1418010.35,2094578.69,352129.66,628005.86,2268811.46,329012.40,503943.70,34811.47,1361997.17
53.1006,312351.51,48276.14,141073883.55,342224.46,5788561.08,303988.09,9202.82,872695.31,4610865.68,56908.61,926908.30,18811.95,353181.45,158853.19,145116.67,6451.43,1419110.35,2161189.01,349055.69,612551.32,2203342.77,345399.17,514735.84,40410.36,1295906.45
53.4116,355680.81,55701.34,147898006.76,343042.65,5701632.95,298122.53,8702.52,971932.81,4724816.12,60522.83,940527.44,23218.20,373267.46,212524.34,148752.94,7151.76,1384825.59,2134306.88,363611.47,592109.91,2246921.62,333312.08,496269.78,33524.88,1281847.17
53.7226,319496.61,50884.59,136903445.44,344065.48,5871104.40,292565.11,9452.97,932969.24,4797469.43,52893.84,966309.38,19612.99,354615.28,154406.20,139663.95,6501.45,1422411.04,2127929.62,361816.85,617561.82,2173051.78,315712.01,536553.17,39808.57,1424849.80
54.0337,342383.01,57106.52,137032440.17,355730.44,6028288.49,310927.64,11004.03,960212.11,4763838.85,54098.16,972708.40,22617.27,385988.89,169774.17,157847.57,6851.61,1490343.75,2207202.92,366791.09,647661.04,2200631.64,334745.61,523874.17,36833.48,1321644.92
54.3447,337680.37,54095.59,137410543.77,341201.76,5808577.59,296898.71,9102.76,890922.46,4304587.14,47274.98,890154.59,20414.07,340897.27,157438.09,141481.30,7652.01,1383947.46,2055308.20,336356.96,594611.38,2074982.63,308555.47,473273.49,36348.84,1232969.04
54.6557,293382.06,49078.70,131539797.54,332409.38,5566149.93,282984.59,9903.26,846029.30,4349743.10,49281.47,934141.99,19412.72,358917.58,168762.63,146732.68,7551.96,1398662.11,2086797.83,330830.35,605038.87,2105173.20,335769.65,509338.72,35212.50,1217224.02
54.9667,308270.12,55299.89,130252256.75,335271.46,5786876.52,297102.66,9903.26,853643.46,4275454.26,51288.23,889305.86,22216.66,352157.37,153193.63,138250.61,5250.95,1347989.65,2022567.54,346750.66,629677.59,2276041.13,362420.48,531979.10,36967.18,1275042.29
55.2778,336658.23,48476.78,132300207.78,338134.08,5844795.58,295827.95,9603.07,849201.37,4373304.95,43864.56,895672.66,20013.52,358302.86,153597.80,128159.29,6651.52,1320202.54,2060556.47,335845.14,627379.00,2203978.71,339047.05,537800.93,35279.35,1236251.46
55.5888,315821.58,53493.48,137235507.74,346315.92,5594267.18,287060.67,8702.52,847509.47,4359147.40,49682.80,897158.59,18411.45,356049.24,156629.53,140875.49,7001.68,1301851.56,1928953.04,318505.42,565038.18,2097173.70,325737.30,541960.89,34644.37,1380558.30
55.8998,356704.17,53493.48,139818249.67,342224.46,5480509.99,285684.86,9302.88,867188.96,4342792.10,60322.02,918402.44,26824.29,346628.61,157640.23,139865.87,7001.68,1310587.40,1997089.01,332723.49,592526.76,2152534.24,320416.87,517019.87,34159.81,1287996.39
56.2108,323580.98,45668.15,132359389.21,310960.84,5445877.47,291443.68,10103.40,893043.26,4473404.50,48880.15,885699.22,21415.48,336395.56,158246.70,140673.56,6851.61,1412950.98,2184592.64,364431.96,641176.03,2228747.03,329421.83,515358.69,35429.74,1321424.71
56.5219,320926.00,53092.08,135868945.39,325256.52,5634969.06,284411.08,9052.73,864648.24,4313786.99,49482.14,877216.21,19813.25,369986.25,163705.96,136837.41,6951.66,1395586.23,2115937.93,347057.98,615891.46,2137941.02,304467.63,488600.15,35262.63,1239096.88
56.8329,320109.18,50483.26,128632676.26,331182.93,5401484.42,289201.03,9152.79,886469.63,4283734.13,49682.80,825149.90,19813.25,316359.16,150566.71,140269.71,6351.38,1264998.34,1939205.47,321572.88,556094.82,1951676.57,291394.41,488807.37,35245.92,1215694.24
57.1439,306025.78,52690.69,126226597.35,315043.95,5544721.36,286653.00,9402.94,863166.41,4276297.58,46873.71,854124.22,19612.99,325965.09,147334.22,141683.24,6151.30,1363327.05,1963616.03,316665.26,555055.27,2039302.86,287107.37,493574.56,35513.29,1162037.70
57.4549,310106.62,46269.95,123025071.60,316269.09,5387661.14,292208.28,7001.63,829967.29,3965214.67,46071.21,836563.87,20013.52,334554.37,152183.22,132194.98,6301.36,1289629.88,1989186.10,314825.32,566078.47,2003823.92,310190.92,479070.80,34744.63,1201496.68
57.7660,317454.81,50683.92,132468385.64,351431.79,5859262.95,297357.62,7401.82,841589.36,4262753.35,51488.93,869797.56,21816.07,354205.59,162290.41,141683.24,6901.63,1356971.09,2034071.01,332211.79,573362.55,2093291.10,299155.18,505396.00,33441.34,1175105.66
58.0770,304597.75,49078.70,125404621.69,314635.57,5364721.43,277585.47,8602.46,822998.24,4175508.04,50284.82,875944.24,23819.15,362196.31,157640.23,131791.37,6901.63,1312335.16,1869848.97,339069.87,580025.49,2156015.20,325532.62,524912.99,34727.92,1250484.28
58.3880,325827.83,52891.39,138181088.75,339565.58,5982483.39,285786.77,9603.07,846452.15,4315422.52,51689.62,887608.50,21615.77,348880.83,149960.56,135424.34,5250.95,1225192.97,1846933.55,319425.59,577526.51,1994987.65,282617.63,470789.70,29816.20,1131810.25
58.6990,298071.26,44665.19,122281066.75,283428.27,5012549.80,288487.55,8752.55,879898.83,4457202.53,53897.43,911176.27,20213.80,344172.05,137439.12,135828.06,6001.24,1346894.63,2087011.42,336868.80,595028.32,2147413.23,317961.96,490465.33,34443.86,1272847.85
59.0101,321538.65,44264.02,132825485.37,314431.42,5266348.22,290628.13,9102.76,881382.32,4409465.50,52291.72,885487.11,16409.09,342943.92,159864.05,131791.37,7401.88,1399980.47,2106387.30,339325.83,596904.79,2130075.40,324918.65,467271.73,33207.43,1212416.60
59.3211,307862.04,49680.64,124630992.23,288115.48,5194457.25,279826.37,9703.13,842857.81,4243663.65,53495.98,871492.97,22016.36,327191.82,141881.01,138856.31,6051.26,1338794.53,1918303.93,338660.33,623827.29,2045461.47,301811.13,468513.28,32138.19,1192766.89
59.6321,296236.18,46269.95,123814191.28,320762.16,5455687.54,288232.74,9603.07,847509.47,4050211.11,42661.07,808678.08,15608.23,325147.34,138852.31,138654.41,6251.34,1308621.39,1906464.81,331597.83,559213.96,1942907.24,288944.53,468306.35,34360.31,1158990.23
59.9431,308474.15,45868.75,117335824.13,298921.97,4878553.15,281405.40,8702.52,783355.66,3780834.22,46271.83,785689.60,20414.07,322489.89,140063.71,142087.13,7451.91,1246713.96,1891543.85,308744.97,522243.46,1897721.80,276497.49,458790.92,32505.73,1129638.09
60.2542,288286.69,51687.27,126246493.97,313818.90,5389271.38,282882.69,7501.87,769462.84,3949626.02,46071.21,846716.80,19412.72,340692.60,131787.76,150975.56,6601.50,1284395.12,1888126.37,313445.53,552976.37,1972896.99,299768.04,487978.47,32305.25,1131810.25
60.5652,303577.81,43261.16,119761121.76,306266.58,5264019.57,273206.45,8602.46,783987.45,3966799.09,50485.50,813955.57,16208.87,341715.89,152991.54,134818.79,6351.38,1191776.46,1741205.31,305680.22,554847.36,1905989.06,284862.33,486735.16,33006.94,1117263.48
60.8762,295624.54,41456.16,119415512.58,316473.32,5147190.54,285379.15,8652.49,775776.22,4026521.49,44065.15,839101.46,15408.02,315133.30,149354.44,125133.25,6151.30,1245408.79,1896914.18,321828.54,585233.06,2067050.07,292415.33,496269.78,32021.24,1165956.84
61.1872,293789.77,50282.60,124284626.05,301165.80,5173127.77,277585.47,9352.91,810124.27,4135130.90,53897.43,865983.69,21014.91,327396.29,145920.24,131387.76,6251.34,1280034.08,1864143.00,324078.47,603995.80,2124586.21,310804.27,522004.49,31887.60,1146807.03
61.4983,284415.36,46871.78,122281089.35,296270.63,4784886.79,270813.82,9202.82,802742.48,4035900.23,42460.49,863229.79,17410.24,326578.44,133604.03,120091.22,6501.45,1189825.88,1805374.57,315949.71,573570.70,1930590.03,293844.70,448042.19,28947.65,1099697.27
61.8093,275861.08,44464.60,113713520.43,277112.94,4892946.21,287825.05,7902.08,834192.48,4068687.49,46472.45,827262.89,19813.25,322081.08,143092.65,128764.58,5150.91,1290720.70,1957452.37,331751.29,584608.06,2024274.52,300380.93,474515.58,33140.60,1201496.68
62.1203,297663.45,53694.18,121775041.77,301777.78,5130567.92,289150.07,9753.16,815188.13,4013411.69,48679.49,838466.99,18411.45,333736.13,135016.85,124528.11,7051.71,1256071.09,1912872.58,307825.49,551937.01,1881254.21,278333.25,441225.20,33107.19,1169441.41
62.4313,298275.17,49479.99,120224031.75,309940.23,5230105.46,282678.91,8752.55,810546.24,3987192.10,45870.59,808044.92,20814.63,339260.11,132998.58,129773.44,6101.28,1256071.09,1872442.59,311912.57,546118.12,1917670.34,293027.88,469961.87,31753.95,1158772.56
62.7424,288694.26,47674.26,119627788.41,306266.58,5117735.56,275548.54,9252.85,742344.87,3838001.10,48278.19,764840.28,17410.24,294513.38,134209.51,129168.12,5851.18,1219980.37,1755821.13,282817.29,515399.76,1970989.16,281393.36,454862.55,31687.12,1069604.20
63.0534,277897.39,44264.02,117645515.44,308511.47,5130245.87,277228.98,7601.92,713178.17,3766497.77,41658.23,779157.96,18611.70,320650.39,140467.53,133809.57,6401.41,1234101.95,1852212.34,303177.83,531581.01,1908566.31,281801.44,469547.95,31603.59,1062901.66
63.3644,281359.72,51687.27,122436658.11,309736.11,5110204.59,277891.02,8602.46,781039.36,3858675.22,42059.36,808044.92,20814.63,335986.40,139861.80,134011.41,6551.47,1196979.39,1811385.67,309562.35,567326.90,1934639.98,310190.92,479070.80,32037.95,1146807.03
63.6754,286452.78,45668.15,118372256.22,309123.80,4856207.99,265876.98,8102.18,734785.60,3709433.11,41858.79,781896.73,19813.25,316359.16,132998.58,133405.91,6301.36,1132719.14,1754264.96,300829.03,545702.54,1862677.97,295886.96,473894.53,29565.66,1056634.47
63.9865,254496.07,44063.45,110084550.63,284039.55,4722533.39,261603.10,7301.77,742554.88,3694381.12,40254.37,804879.44,17210.00,310026.71,143496.56,125133.25,5501.04,1204570.21,1807388.44,329858.30,574195.26,1979658.07,280985.30,464168.41,31252.78,1126597.66
64.2975,283193.04,51486.60,122396525.91,305654.42,4916059.33,282577.03,8752.55,758315.58,3885431.47,50686.18,808255.96,17610.47,304309.38,133200.40,116663.64,6251.34,1159947.66,1771565.95,313087.82,541132.32,1861272.20,276089.58,449282.03,30751.63,1123558.01
64.6085,275046.63,44264.02,117019862.16,264693.68,4666521.85,273715.58,8552.43,771987.89,3797112.85,41457.67,749484.81,21816.07,296961.77,125129.99,123721.30,7051.71,1196762.60,1836559.06,310941.80,538847.75,1851465.29,255505.13,444116.85,29866.31,1153550.00
64.9195,272399.98,49881.29,113786666.78,272429.10,4868148.53,264655.74,7501.87,736465.09,3662794.95,44265.74,763788.04,15808.44,292065.38,127954.13,118074.90,7051.71,1132719.14,1725857.17,304760.94,510424.56,1719624.20,256116.14,430490.14,30818.45,1140067.38
65.2306,271992.85,38247.81,111366928.00,285669.78,5003383.82,277178.05,8302.29,784198.10,3715847.45,44867.54,732884.72,15608.23,300226.95,134209.51,125334.96,6551.47,1212381.84,1808547.94,302258.69,530543.21,1812973.98,271399.39,462306.74,31403.13,1086699.51
65.5416,274232.23,44264.02,112926536.17,295862.77,4972690.19,272951.90,9903.26,749487.60,3741223.72,41658.23,747382.52,20814.63,337623.17,138044.75,124528.11,6201.32,1273495.02,1838023.70,302003.39,524940.33,1879112.09,277313.35,460445.31,31252.78,1047346.78
65.8526,266294.04,42860.03,113602196.51,294231.42,4950493.67,265571.66,8502.41,738144.82,3793381.80,40254.37,744860.21,17410.24,318606.79,134007.68,126948.79,6601.50,1196979.39,1743402.26,295264.94,547572.61,1948697.68,290577.73,471410.60,31804.06,1030299.71
66.1637,267718.55,45467.55,110755352.63,266932.47,4644449.19,271322.85,7451.85,697254.35,3634249.84,47074.34,741917.97,18010.95,298186.13,121701.40,113438.40,6151.30,1109203.81,1623729.49,280573.78,536563.53,1749279.24,270583.89,413578.61,27528.02,996267.87
66.4747,249616.80,46069.35,110338540.44,289134.64,4726026.37,273410.08,8802.58,727020.21,3600644.81,39051.17,749484.81,20614.35,301043.33,125936.84,131387.76,5851.18,1081206.05,1611432.67,293121.56,501307.81,1745999.11,270991.63,422444.24,28897.54,1076093.65
66.7857,266701.03,49078.70,111943037.45,296678.49,4603202.30,260890.89,8552.43,745285.60,3596607.10,36845.56,727845.26,16008.65,294921.41,135824.23,125133.25,5951.22,1113084.57,1684908.45,300573.75,502343.51,1876601.79,287923.85,439160.16,30166.98,1105550.20
67.0967,267922.07,42860.03,112999818.10,278335.06,4431030.60,268726.90,8602.46,737304.93,3833733.39,42661.07,783793.07,18211.20,290229.66,113435.73,119284.67,5651.10,1146111.13,1736140.12,304607.71,497786.96,1872719.18,276497.49,472238.53,29782.80,1102298.24
67.4077,279730.30,44063.45,107912079.06,278946.17,4782434.27,286907.79,8802.58,755582.52,3807794.91,49482.14,751797.66,20213.80,286354.96,116257.64,128562.82,6351.38,1140709.77,1704284.34,287152.34,525562.79,1782984.24,256727.15,414403.08,29398.62,1082586.04
