Intensity Vs Time, Counts Per Second
Time in Seconds ,Li7,Na23,Al27,K39,Ca43,Ti47,Fe57,Cu63,Zn66,P31,Cs133,La139,Ce140,Ta181,Au197,Pb208,Th232,Nb93,Pr141,Eu153,Tb159,Ho165,Er166,Tm169,Lu175,Rb85,Sr88,Y89,Mg24,Ba137,Hf178,Nd146,Zr90,Sm147,Gd157,Dy163,Yb172,Si29,S33,B11,V51,Se77,Mn55,Mo95,As75
48.843,42864.21058746,18068043.193182,670158.69701826,104279.21135208,23118.691462047,6201.3456920152,1500.0787541346,20394.547430682,6541.4973487431,6401.4339211983,122825.75564705,113499.08751452,114406.2808496,121413.76233532,1850.1197952567,86460.852391666,178710.8667477,87819.099676183,122321.4563685,64997.528139495,122775.32492151,132259.41833483,47378.434999141,142153.76776577,153621.56814645,83694.450566492,116926.56344094,122775.32492151,37749.81087545,17510.725319258,46676.128766017,18862.444497757,55005.693439945,18511.986511266,16709.766858729,28879.16073255,31634.988297057,565370.44817642,6001.2602646556,4800.806535498,62436.142007648,600.01260026461,61833.52950697,9803.3625533558,8302.411850642
49.572,47779.768323216,19057334.12901,740928.44838995,112944.71983435,27626.687380009,5200.9465722762,1300.0591526914,20835.182597559,6761.5997945114,7401.917096528,136852.37527293,116976.97360989,112944.71983435,126759.89847155,1883.4574845725,78314.071514485,186306.98983364,88724.66939528,128777.82610574,66353.741619332,124742.25458066,138164.9186711,49836.778290198,141446.80230988,141699.28597629,82990.360832561,112843.9280128,110475.52409995,37047.977130384,20815.153431698,41058.919549554,19763.661631102,55306.852839686,19212.911076243,18912.510625779,29380.180790717,27326.110098199,660001.85181112,9002.8358933064,4200.6174907711,63942.784237202,700.01715042019,58519.614091202,11804.875413546,7802.129981484
50.301,43967.556150025,17182927.03103,740191.69066861,112541.5567981,24621.198852212,4200.6174907711,1400.0686033616,20094.122149046,6641.5434947082,8502.529502527,133218.26597238,114204.67737179,103574.10968418,132612.67053789,1816.7821837338,69368.00931857,182153.94524312,81984.578374875,144931.46912467,67961.27209869,128071.51915423,138821.23537836,46926.948463743,137357.1854538,134732.36636152,81481.713623116,114154.2769451,117682.73457724,40557.490242419,17210.360637104,40557.490242419,22167.185110257,53399.616985486,17510.725319258,19513.317839425,32035.880185808,29630.697402509,591705.40685233,6001.2602646556,4300.6472474107,60527.956099194,800.02240062722,62034.397522232,10603.934059536,6001.260264655
51.03,41560.366432243,18195860.468685,635528.78867722,111231.35519545,20915.299541615,6501.4790864922,700.01715042019,18191.575299363,5821.1857755425,6901.6667525207,117481.08504325,102768.32166485,119296.03290482,140891.35387346,1516.7471806628,78314.071514485,183065.48641929,81230.2878661,146749.89194785,59021.673179259,122018.88530978,124237.88793582,41159.207520018,134328.5906399,150387.42857602,73890.600804776,122624.03380848,120909.51268646,35844.913676837,16409.41900651,41760.950106681,20264.362366827,51291.91511188,17210.360637104,15808.742234456,33188.506965206,29931.323129655,548844.34376919,7301.8656266676,4900.8404941447,64746.391591388,300.00315003308,60527.956099194,11304.470918248,7501.969266932
51.759,62938.338467953,17508011.431152,694689.85304165,123632.67136457,26424.416160532,5300.9833324082,1100.0423516305,21976.89143876,6641.5434947082,7602.0221378887,116069.61767311,117481.08504325,119850.64611147,111533.69878774,2033.4780491878,77208.075764184,185293.94151213,76252.966333137,134934.25848199,68212.465038606,118338.11514043,121212.06034894,46174.50255988,145992.18778465,136145.67084398,89076.850852449,125650.15922215,113952.67700942,34641.951403149,15708.631893225,38551.948750942,20614.863316451,51693.358204918,19513.317839425,19413.181550273,27326.110098199,30733.022632819,606507.16110429,6401.4339211983,3300.3811940279,67559.372559869,500.00875015313,62134.832586713,11704.79311278,6701.571518521
52.488,42262.421596698,17891463.257661,765789.40072718,115162.31913015,22117.107582715,5801.1776390607,700.01715042019,22157.169590716,6361.416051213,7301.8656266676,146749.89194785,105085.08429139,105840.63131001,148871.67633428,1733.4384952687,73589.050270144,186306.98983364,92196.55020373,132814.53284347,72081.392825044,123632.67136457,149831.6341776,55005.693439945,131452.01737658,142860.76803617,98186.263405598,117380.26133927,113398.29179705,39153.581676524,18111.473618537,44870.356719336,23769.758611846,55808.799254146,21816.646100975,19212.911076243,29430.283761991,29831.113851747,657489.90670641,7201.8148573441,4000.560078411,58419.204386551,400.0056000784,55708.408563064,12405.383936628,9202.963354200
53.217,50790.127080504,21479951.738106,699097.23844297,99646.320787898,22217.262813206,6101.3026281111,1100.0423516305,20094.122149046,7642.0434824272,8202.3540756197,127163.46129701,118186.87081432,129534.62213334,136347.58284472,1800.1134071447,90284.395846918,185293.94151213,86008.131905883,136751.4153671,60779.018661864,134328.5906399,130442.83005188,40256.641094019,118943.10839161,156047.65083936,74644.504918692,114809.49630659,122876.18654985,37649.546803594,14307.160733947,41159.207520018,23469.262397112,53600.366686621,19713.592522044,18411.85723606,36396.30519929,36346.177818919,568386.66611592,6701.5715185211,5901.2186016412,71076.376027111,700.01715042019,71578.87561015,11704.79311278,7902.184954139
53.946,44168.173575914,19827931.922937,610679.38208929,127768.82681699,27827.0757447,5401.0207929299,1200.0504021169,21736.524105625,6201.3456920152,8102.2970011998,129383.25973488,114910.301942,120808.66488349,112138.40509472,1550.084092062,80727.449589218,190359.89697815,70322.659710254,128374.21787656,72985.968247094,129534.62213334,121464.18827502,44619.573069308,139427.0928195,150993.77427134,85656.025861299,117027.383956,124994.44455186,31033.671533614,19813.730915524,41359.785570041,17160.300470357,53600.366686621,18612.116487834,18912.510625779,30382.2735701,30031.533109765,520513.01893478,5000.8751531518,3300.3811940279,69669.470988179,300.00315003308,56511.553807215,10403.78697846,6601.52495226
54.675,38451.679056652,16653187.224466,757146.49388617,113045.51236423,21616.341954518,4700.7732772041,1500.0787541346,22818.208930727,6181.3370231981,7902.1849541398,131805.24970665,106193.23354381,98840.753497683,118086.04214949,1633.4267108936,65550.044050832,149073.76738964,95467.932080812,129685.98612832,62787.677680233,119648.96610088,154581.84354558,46425.313464768,138871.72252184,128777.82610574,89982.500058935,108963.98140636,104027.38534719,36346.177818919,17010.121022008,36346.177818919,22718.04949032,48482.128726062,19513.317839425,18111.473618537,27877.173274649,27426.301823449,650479.67762391,7101.76478855,4200.6174907711,62134.832586713,600.01260026461,57314.744117724,12305.297430544,7501.969266932
55.404,41560.366432243,18079864.444096,716319.74840653,102164.01036894,19313.045962548,5000.8751531518,1700.1011560188,21115.59386607,5781.169530596,7602.0221378887,105991.74549134,96625.676843802,110677.07516379,117884.38694596,1783.4446500036,87165.112690247,188130.65669074,82185.729217829,137054.2972149,54202.632684989,127415.69382667,117682.73457724,37649.546803594,109669.34817007,150690.59822358,75901.099964356,107099.96481862,116775.33399703,37549.283434508,15007.879136547,43666.635285446,19062.710061934,51392.274829456,18011.347148704,14707.567043244,33388.97327906,25021.894157388,583685.38133431,7201.8148573441,3200.3584401453,58620.024500164,400.0056000784,69769.959621638,12405.383936628,7101.7647885
56.133,48983.835835032,18510601.274258,556221.60782299,125851.923611,23719.675470803,7301.8656266676,1100.0423516305,17350.530036679,6201.3456920152,8102.2970011998,114355.87971448,120657.39450826,106848.08926859,112239.19195813,1850.1197952567,78615.721539905,180331.03625942,79017.931454953,122624.03380848,59674.376318843,127667.93079012,104833.24413224,41209.351768885,153672.10735633,136953.33588886,99847.719683799,124944.00620301,113902.27746826,33539.324858396,19212.911076243,40657.774697846,16759.825447669,49987.302824383,15508.413314223,18311.728662208,28027.466917579,29430.283761991,460194.77751579,5100.9105125265,4500.7088616457,67961.27209869,300.00315003308,56812.744892239,10003.501225429,6501.479086492
56.862,39554.684351115,15762899.265039,712327.36310759,114859.89903574,20214.291504093,5901.2186016412,1100.0423516305,20694.979025819,5401.0207929299,8102.2970011998,130695.12022997,107402.22131884,98035.231474025,127970.62099903,1583.4210812516,68564.142557282,148366.46113824,72935.712558101,120304.43650225,67207.719716244,113398.29179705,131603.40159632,46475.476173305,122018.88530978,110878.62906029,91492.042599979,115464.74560104,95719.607770345,31935.656160103,17510.725319258,39153.581676524,20664.935582192,49284.868543632,16709.766858729,20414.576007269,26724.97448866,26424.416160532,640127.43249191,5701.1373769067,3500.4288025283,53801.119203543,700.01715042019,48883.493006054,13005.91769255,6401.433921198
57.591,32236.330344298,16925075.995478,640963.70513625,96424.323211121,22517.732714513,4700.7732772041,1200.0504021169,20054.065921838,5280.9759243508,8002.2406273757,117985.21419337,94410.942438923,120354.85854287,105185.82159361,1333.3955584594,74996.340419218,186104.37445931,83795.037638815,157361.95008157,53600.366686621,98840.753497683,120506.12572806,35844.913676837,104430.30907809,135489.47645651,74041.378452956,89932.184712582,109518.19522848,35443.915010698,15007.879136547,34641.951403149,19863.800375311,47177.772558062,13906.765641485,12305.297430544,30532.593543608,23920.009087602,595873.39553406,7501.9692669326,3600.4536571608,73589.050270144,300.00315003308,62637.01847792,10103.571612565,7902.184954139
58.32,46676.128766017,18161874.372308,585663.93870479,111130.57541444,25322.423005571,5801.1776390607,1200.0504021169,18872.457709334,9743.3214982988,8302.4118506426,97431.119660165,96021.624431032,92699.791124497,104984.34769692,1366.732042016,80023.505651284,173952.6746104,69669.470988179,120606.9714043,59222.501744859,124641.37983331,100149.8233329,35193.296553084,129786.89634527,120909.51268646,68815.346072776,101559.72454434,94511.604760897,35744.662956364,16008.965020411,35945.165099948,16509.534256033,47679.433936939,12905.826980882,17010.121022008,27075.633856354,24921.719278351,502898.63773694,7001.715420278,4700.7732772041,66755.607320664,200.0014000098,54503.775187958,9102.8992734186,6801.618785270
59.049,40758.059856265,13795399.816115,529431.95556764,109618.96367918,23519.344660984,5000.8751531518,1000.035001225,20174.234940174,5280.9759243508,6901.6667525207,120304.43650225,102012.93652492,90938.525205847,107603.72919193,1400.0686033616,64445.033548,135640.90326794,77208.075764184,97229.75471311,58770.641434204,105387.29832133,116372.06327467,44770.042731854,116876.15344915,116422.47149494,77358.888338235,109215.89412483,93203.049716152,24120.345511439,16709.766858729,28528.457135993,15208.090704255,43466.024891811,17110.240478927,15107.984569845,25422.600692015,22016.953053851,564018.55316137,5701.1373769067,3300.3811940279,53098.497713258,500.00875015313,46274.82639428,14307.160733947,9202.963354200
59.778,29530.490231164,20175181.168523,654978.39328266,101156.88147785,17210.360637104,3500.4288025283,1900.1263584028,18952.563654447,5381.013244794,7101.76478855,109014.36359603,78917.377917474,103322.29606329,117077.79447927,1350.0637905141,68564.142557282,168184.21402045,85806.927392345,139982.48460369,45923.696051238,90535.980528494,115767.17844863,37749.81087545,89278.101285504,121060.78572015,69418.252489471,79269.318386646,96474.661354122,37348.758804619,11804.875413546,45572.574324612,19463.24960717,54503.775187958,13506.381765384,12905.826980882,32186.217541288,22016.953053851,527564.74889751,6301.3894563751,3200.3584401453,59122.087109882,100.00035000123,62335.704829414,11104.314025999,7001.71542027
60.507,37850.075650085,15070617.258414,527979.66300557,101660.43707967,20414.576007269,5300.9833324082,1500.0787541346,16509.534256033,5821.1857755425,6401.4339211983,86058.433475728,100300.87754487,94914.261118564,93505.013353559,1533.4156266386,71277.373744563,146749.89194785,58971.466478078,105488.03774685,45171.30290163,117128.2051797,94108.959714743,28077.565149586,124944.00620301,129130.99261854,62385.923330456,105941.37392061,89932.184712582,33038.15907373,13406.28754886,30933.454531075,16609.65020677,39253.856290831,13206.101218763,16309.304458193,26274.139365542,28227.860898707,434508.94398083,5901.2186016412,4300.6472474107,63440.552544162,100.00035000123,49786.603797305,8302.4118506426,5401.020792929
61.236,28728.858138,13887014.510695,480962.33139627,110022.04456294,14907.774404352,4400.6777043665,1300.0591526914,19232.937997391,5040.8892128571,8202.3540756197,136448.53991019,86008.131905883,87517.25581996,95518.266865195,1500.0787541346,59624.167328462,138063.94953331,61130.513646636,97934.544403683,56260.566077484,103221.57185328,110878.62906029,40707.917189181,102063.29429605,98085.575274408,78314.071514485,92196.55020373,86008.131905883,24220.514776015,17510.725319258,28929.261948461,16359.361644701,39755.239905849,15808.742234456,15408.305076436,24220.514776015,23719.675470803,595352.33179663,4800.806535498,3300.3811940279,50990.840181784,400.0056000784,40457.206489977,10804.083943731,6301.389456375
61.965,28428.257688142,14093147.5735,616313.773484,99545.622400976,16209.190611076,4100.5884344403,1400.0686033616,16869.954960422,4720.779872835,7401.917096528,104379.94299249,70021.184290294,77459.430936394,111836.04875409,1266.7228247119,56310.763271355,175369.84373169,72031.140310095,128071.51915423,46475.476173305,78716.272959957,117531.49716099,35895.039300562,92649.466237245,102566.88173597,78816.825085811,83895.625417316,82889.779409387,31835.432836747,12005.042117689,31835.432836747,16059.021155134,55106.079202465,16709.766858729,11304.470918248,25272.334425549,17410.603057262,519890.97155262,6501.4790864922,3200.3584401453,46475.476173305,600.01260026461,46375.150932085,9002.8358933064,7001.71542027
62.694,40356.923440513,15046974.756587,449770.54388919,80425.75509455,17310.481496546,4200.6174907711,1300.0591526914,16229.213324404,5481.0512656327,6701.5715185211,86058.433475728,80073.786214022,81783.430356094,105891.00252683,1350.0637905141,62134.832586713,151499.08190752,69418.252489471,108712.07311314,47629.267007617,99142.835926634,100502.28563673,30231.955176622,105488.03774685,111483.30774638,56712.347159723,93203.049716152,87014.196855202,25222.246020991,12305.297430544,31234.107645549,16809.884211917,46274.82639428,10904.159937016,15508.413314223,27125.728753723,21816.646100975,424515.11351948,6601.524952264,4200.6174907711,52094.812558857,100.00035000123,56712.347159723,9102.8992734186,4500.708861645
63.423,28829.05969217,13101640.153126,425545.08692314,105488.03774685,17610.848282542,3300.3811940279,1000.035001225,17751.021609317,4460.6963146947,7602.0221378887,109820.50270486,87718.484350977,79973.225265021,79420.152663182,1200.0504021169,48181.112903573,110929.01797703,54353.203144471,85957.830512623,57967.369431256,89831.554549848,89177.475715689,37198.367176922,99495.273472769,101761.15032249,71076.376027111,93454.685638854,86963.891930062,24821.545101148,13106.009105175,27125.728753723,12605.559051542,37047.977130384,14006.863363048,11104.314025999,19463.24960717,21716.493676948,436158.07278236,6401.4339211983,4200.6174907711,52998.126030345,500.00875015313,43766.941537081,10203.642700444,4700.773277204
64.152,28127.663557108,12150768.282767,472279.74086623,98236.607736409,15908.853276849,3400.4046481531,700.01715042019,16809.884211917,4440.6900832389,6401.4339211983,85153.032235287,65399.35577876,62385.923330456,112037.61893958,1183.3823450855,43165.114575337,127365.24696604,79470.431108287,94813.595968666,47428.601049089,80073.786214022,113398.29179705,34942.682486657,90686.933457459,84901.54204369,66052.349744686,74141.897766895,62737.457769974,25823.318456566,9703.2942684041,35544.163623302,15758.686976196,39755.239905849,12805.736970163,11304.470918248,25873.408966763,16209.190611076,481996.31893107,5501.0589538486,2700.255174114,43867.248491938,500.00875015313,42763.910664488,8902.7732138561,6701.571518521
64.881,29229.872930135,15233159.458476,525801.49593224,86259.641520978,17911.221380195,3600.4536571608,1700.1011560188,13346.23135542,4500.7088616457,6301.3894563751,95820.279283505,80174.347868924,78816.825085811,98437.986827773,1233.3865745205,76805.916662572,134025.76630287,62837.897766649,100653.34356258,43014.661790336,98387.641789712,96122.298065413,26674.880995248,76303.233662861,104128.11521839,53098.497713258,81833.717096026,93907.641433336,29831.113851747,11004.236631103,28829.05969217,17310.481496546,40858.345717685,14807.670373253,11904.95841518,23068.610601603,22517.732714513,464944.93070288,4700.7732772041,4700.7732772041,51191.556098081,400.0056000784,44870.356719336,9803.3625533558,6201.345692015
65.61,27626.687380009,11122319.453288,373417.45863384,105387.29832133,16109.077465152,3400.4046481531,1300.0591526914,15027.900167118,3780.5001601712,7501.9692669326,129585.07662094,86209.339244783,81934.291105416,72784.946549181,1266.7228247119,60025.844182328,116069.61767311,57666.154050797,102667.60134662,57766.55847336,84951.839728876,64344.582276375,28177.762140149,78665.997161707,90888.20650282,74996.340419218,86511.155550819,88020.332446025,21516.190933678,14307.160733947,25122.069738265,13656.524404534,36747.201780687,14106.961785641,15308.197539783,18111.473618537,17911.221380195,383889.60842855,8002.2406273757,2400.2016169358,42262.421596698,200.0014000098,33840.032758754,9002.8358933064,6101.302628111
66.339,26023.681550211,12177366.097323,493995.95525552,87366.336276138,13906.765641485,3600.4536571608,1500.0787541346,15728.653905379,3660.4689060669,7802.1299814849,101056.17247991,65298.897811735,61281.156996261,127567.03547268,1333.3955584594,45271.619702369,93404.358100872,76202.699179818,79922.945055232,41811.096464709,77660.518249846,82588.039376493,27827.0757447,73890.600804776,78867.101413416,64394.807824094,76454.036710471,70423.15292726,25723.137962597,9403.0936178003,29630.697402509,16309.304458193,35042.927586293,16209.190611076,9603.2266841659,17610.848282542,15708.631893225,441415.92255369,6601.524952264,2600.2366215326,35544.163623302,200.0014000098,36346.177818919,8102.2970011998,8602.589379403
67.068,32737.468032163,14226136.646278,575357.55819885,83342.401374397,11904.95841518,4200.6174907711,1000.035001225,14667.525907543,4820.8132711989,7401.917096528,83241.817479779,64294.356904841,91190.121371142,83644.157295145,1350.0637905141,55808.799254146,128979.63447734,54303.012815311,104984.34769692,36195.796731815,79068.208488376,86209.339244783,26674.880995248,70121.675391778,88875.603245665,53600.366686621,63089.000841103,79621.267502389,28227.860898707,8702.6499569119,29229.872930135,14207.060909272,36747.201780687,12205.211625364,9803.3625533558,20614.863316451,18111.473618537,488408.68476484,6301.3894563751,3500.4288025283,52998.126030345,400.0056000784,58620.024500164,8002.2406273757,4500.708861645
67.797,29931.323129655,13881842.71342,420190.0241145,98840.753497683,14507.362486462,3800.5054672271,1000.035001225,14827.691123386,4000.560078411,6601.524952264,99142.835926634,92951.418211405,79017.931454953,75197.393157037,1366.732042016,59222.501744859,115162.31913015,60829.231702752,92901.0924406,43165.114575337,85706.326195068,73890.600804776,31434.546566677,96021.624431032,98941.446933367,48983.835835032,85354.227566808,93152.72306177,26023.681550211,13005.91769255,25823.318456566,11254.431432376,38451.679056652,9703.2942684041,16109.077465152,19363.113668732,23920.009087602,387484.73955765,6501.4790864922,3300.3811940279,48682.80945889,0.,38852.762050865,8902.7732138561,4500.708861645
68.526,29229.872930135,10780242.004977,477757.43769912,85253.629547905,14006.863363048,4100.5884344403,1000.035001225,16789.86068518,3900.5324226757,6401.4339211983,93303.703555072,77409.159549102,65198.440549521,99042.141076348,1150.0462893631,50589.416794184,100653.34356258,64947.300477483,73991.119060533,45422.096222229,73689.566409589,94159.289726931,29430.283761991,87869.407603713,73538.792464956,75850.834045845,89378.727561902,64846.845682047,21716.493676948,11804.875413546,24521.026780464,12305.297430544,27827.0757447,11004.236631103,11504.630613822,17060.180662811,21015.44635307,528913.26301187,6901.6667525207,3100.3363864979,40156.359450489,600.01260026461,35844.913676837,9002.8358933064,6201.345692015
69.255,20114.150304739,16250525.865223,527668.47631526,86561.458886567,14106.961785641,3300.3811940279,1900.1263584028,14367.220965257,4660.7601699837,6001.2602646556,93706.325979627,59172.294339326,83795.037638815,103271.93386983,1216.7184785952,58820.847431047,116372.06327467,70875.381130608,103876.29186729,33840.032758754,66353.741619332,80073.786214022,30582.700552566,78515.170825648,87617.869732239,58268.591150138,63390.330343799,66805.841326354,28829.05969217,10804.083943731,30432.380052376,15208.090704255,36145.670054113,12705.647660385,8902.7732138561,21215.742080624,14707.567043244,485615.85497629,5901.2186016412,3900.5324226757,50990.840181784,200.0014000098,52797.38477622,9803.3625533558,7201.814857344
69.984,26925.35021723,13567101.907847,383273.3898616,105991.74549134,17610.848282542,3300.3811940279,1500.0787541346,13886.746181295,4860.8268266432,5801.1776390607,81330.857639409,79118.485698256,76956.725002538,69568.983059852,916.69607733248,57314.744117724,103574.10968418,55055.886233198,98639.368748178,36396.30519929,83543.571282073,67207.719716244,21065.520021876,92196.55020373,87366.336276138,49736.429480329,85806.927392345,80878.299219121,24320.684742373,9803.3625533558,22718.04949032,12005.042117689,37047.977130384,9202.9633542001,11204.392121712,21065.520021876,19413.181550273,367568.67350654,7902.1849541398,3300.3811940279,34842.438089593,300.00315003308,41359.785570041,8702.6499569119,4100.588434440
70.713,21416.04061442,10432992.759392,342763.28739037,93605.669313142,13806.668620944,3100.3363864979,600.01260026461,13986.843762653,3740.4896300926,7802.1299814849,106596.21814284,73337.763007741,59724.585485322,54804.92402705,1000.035001225,51592.996375968,87768.791925271,42613.46209843,61431.801931043,43967.556150025,60578.168259495,62285.486504519,30081.638363148,78867.101413416,68463.662384931,59774.794827902,63842.336489203,54604.157430298,18411.85723606,11204.392121712,20114.150304739,11504.630613822,25923.499652435,12005.042117689,10403.78697846,13456.334569499,17710.971947121,475276.71525333,6701.5715185211,3400.4046481531,31133.889238436,200.0014000098,32035.880185808,9403.0936178003,3100.336386497
71.442,20715.008023313,10489143.701231,375470.22427912,81733.143792669,10003.501225429,2200.1694130448,700.01715042019,13286.175414333,3320.3858288333,6601.524952264,69368.00931857,39705.100753571,46826.620057068,85153.032235287,966.6993733288,36847.459527872,99142.835926634,62586.799096124,75197.393157037,28127.663557108,55206.465669043,81180.003244192,20564.791226089,53198.870100081,81180.003244192,47127.607387465,45371.937206441,43064.812542877,20715.008023313,6601.524952264,27927.270980112,11404.550415616,33138.390825772,11204.392121712,6501.4790864922,22517.732714513,10904.159937016,392930.49509648,7201.8148573441,2200.1694130448,30532.593543608,200.0014000098,49184.523603813,7702.0757094037,5401.020792929
72.171,30532.593543608,9854490.2928097,297260.89544035,70674.389054993,10103.571612565,3300.3811940279,1400.0686033616,8522.541421852,3180.3539733972,5200.9465722762,50589.416794184,48783.150880676,65951.887196213,59222.501744859,783.35481031105,29831.113851747,76001.632330573,33439.090296557,73589.050270144,22818.208930727,64344.582276375,49084.179367615,15057.931765558,62034.397522232,74242.417786298,32136.104913871,43766.941537081,57967.369431256,17310.481496546,4500.7088616457,23819.841928326,8802.7112350604,24220.514776015,7501.9692669326,7201.8148573441,11704.79311278,13005.91769255,327000.17042848,5601.0978151718,2200.1694130448,30833.238230813,300.00315003308,31634.988297057,4000.560078411,3000.315033078
72.9,14106.961785641,7408230.1818866,179217.15010518,89378.727561902,10503.860168612,2500.2187691423,400.0056000784,10283.700075287,3040.3234904194,4800.806535498,87768.791925271,62285.486504519,50137.828941849,44168.173575914,850.02528825233,33539.324858396,59523.749875992,30131.743792085,49686.255339269,29981.428031934,50388.709322763,47378.434999141,22016.953053851,51693.358204918,53901.496517943,47378.434999141,49836.778290198,48030.607366813,8302.4118506426,9202.9633542001,12405.383936628,6951.6909988355,19913.870010462,7902.1849541398,8202.3540756197,11404.550415616,10503.860168612,254242.41812789,7501.9692669326,1500.0787541346,23619.509715025,500.00875015313,22317.418745331,5200.9465722762,3500.428802528
73.629,12405.383936628,5553771.4448231,172738.06942823,57615.952103609,4700.7732772041,1500.0787541346,800.02240062722,5020.8821689971,1720.1035502337,5701.1373769067,29730.905276034,21065.520021876,22517.732714513,24621.198852212,483.34150986054,19913.870010462,35443.915010698,19262.978431718,24721.37162577,12605.559051542,25973.590513584,22016.953053851,8552.5593533865,23519.344660984,27476.39794933,18612.116487834,21115.59386607,22117.107582715,9002.8358933064,4100.5884344403,7401.917096528,4250.6322815519,8402.4703262759,3900.5324226757,3100.3363864979,5801.1776390607,6401.4339211983,223840.02039857,6201.3456920152,1100.0423516305,16409.41900651,100.00035000123,14307.160733947,1900.1263584028,1200.050402116
74.358,8502.529502527,3767284.9005126,139073.67287139,51592.996375968,4900.8404941447,300.00315003308,600.01260026461,4640.7536583941,1560.0851806509,4600.7407192558,25222.246020991,15558.467696044,12855.781887904,10403.78697846,216.66830973468,7602.0221378887,17410.603057262,12455.427452512,16409.41900651,6101.3026281111,13156.055074348,13456.334569499,4850.8234272768,13706.572301419,12955.872249097,16409.41900651,18311.728662208,17160.300470357,6001.2602646556,1800.1134071446,3500.4288025283,2600.2366215326,7902.1849541398,1600.0896050179,2400.2016169358,3150.3473257927,3200.3584401453,196441.40010059,7802.1299814849,800.02240062722,13806.668620944,0.,12905.826980882,2300.1851649058,1400.068603361
75.087,4000.560078411,1530962.453965,50689.771585478,37850.075650085,2000.1400098007,200.0014000098,400.0056000784,2240.1756297694,580.01177423902,4900.8404941447,7001.715420278,6701.5715185211,5551.0782969592,4700.7732772041,166.66763889456,3700.479212058,7602.0221378887,5100.9105125265,7902.1849541398,3000.3150330785,6751.5950643339,6801.6187852709,1900.1263584028,5951.2393455937,5200.9465722762,4900.8404941447,6751.5950643339,6701.5715185211,3200.3584401453,1100.0423516305,2200.1694130448,1350.0637905141,3800.5054672271,1500.0787541346,600.01260026461,1700.1011560188,1300.0591526914,133722.94835491,6701.5715185211,200.0014000098,4200.6174907711,0.,6201.3456920152,1400.0686033616,100.0003500012
75.816,2300.1851649058,842533.5304461,30131.743792085,37248.497543802,800.02240062722,100.00035000123,400.0056000784,920.02962495392,220.00169401304,3900.5324226757,4800.806535498,4100.5884344403,4100.5884344403,3000.3150330785,83.333576389598,3500.4288025283,5300.9833324082,3500.4288025283,3500.4288025283,1950.1330965838,3500.4288025283,4250.6322815519,1050.0385889181,4900.8404941447,4500.7088616457,3600.4536571608,5250.9648647939,3600.4536571608,1400.0686033616,500.00875015313,800.02240062722,700.01715042019,1400.0686033616,900.02835089305,300.00315003308,1000.035001225,1000.035001225,111836.04875409,6201.3456920152,400.0056000784,2400.2016169358,0.,2800.2744268938,500.00875015313,200.001400009
76.545,2000.1400098007,442447.09700579,20214.291504093,37749.81087545,700.01715042019,200.0014000098,100.00035000123,500.00875015313,180.00113400714,3100.3363864979,2400.2016169358,2350.1933033992,1950.1330965838,900.02835089305,66.666822222585,1400.0686033616,1500.0787541346,2100.1543613456,2500.2187691423,850.02528825233,1800.1134071446,1450.0735912348,450.00708761163,1700.1011560188,2000.1400098007,1700.1011560188,2700.255174114,2000.1400098007,1100.0423516305,400.0056000784,200.0014000098,700.01715042019,900.02835089305,300.00315003308,500.00875015313,150.00078750413,200.0014000098,89479.354544889,6601.524952264,100.00035000123,1500.0787541346,100.00035000123,2300.1851649058,300.00315003308,200.001400009
77.274,800.02240062722,281241.40055188,9403.0936178003,33038.15907373,700.01715042019,0.,100.00035000123,340.00404604815,80.000224000627,3400.4046481531,1200.0504021169,1100.0423516305,1450.0735912348,1000.035001225,33.333372222268,800.02240062722,1500.0787541346,850.02528825233,400.0056000784,550.01058770381,1350.0637905141,1000.035001225,400.0056000784,750.01968801681,1150.0462893631,1100.0423516305,1100.0423516305,1000.035001225,1100.0423516305,300.00315003308,500.00875015313,150.00078750413,300.00315003308,100.00035000123,100.00035000123,300.00315003308,300.00315003308,87567.562687793,5501.0589538486,0.,900.02835089305,0.,2100.1543613456,100.00035000123,0
78.003,0.,125044.88307801,6001.2602646556,35343.667100703,400.0056000784,0.,200.0014000098,180.00113400714,80.000224000627,4500.7088616457,600.01260026461,1100.0423516305,800.02240062722,500.00875015313,16.666676388895,200.0014000098,400.0056000784,750.01968801681,700.01715042019,350.00428755252,500.00875015313,650.01478783642,200.0014000098,1050.0385889181,500.00875015313,500.00875015313,700.01715042019,650.01478783642,0.,0.,100.00035000123,50.000087500153,500.00875015313,0.,100.00035000123,250.00218751914,0.,82336.594203444,5801.1776390607,100.00035000123,800.02240062722,100.00035000123,1800.1134071446,0.,100.0003500012
78.732,100.00035000123,83141.234291296,1300.0591526914,32837.697676933,0.,0.,300.00315003308,20.00001400001,40.000056000078,4300.6472474107,500.00875015313,100.00035000123,250.00218751914,800.02240062722,16.666676388895,400.0056000784,600.01260026461,150.00078750413,400.0056000784,150.00078750413,550.01058770381,250.00218751914,100.00035000123,650.01478783642,200.0014000098,450.00708761163,400.0056000784,550.01058770381,100.00035000123,0.,200.0014000098,50.000087500153,200.0014000098,0.,100.00035000123,150.00078750413,100.00035000123,85656.025861299,5801.1776390607,0.,100.00035000123,0.,2000.1400098007,0.,100.0003500012
